   8.9156300000000008E-003   385047275810910.81     
   8.9156099999999992E-003   609099605794119.75     
   8.9155999999999992E-003   775682434864460.88     
   8.9155899999999993E-003   912822418099256.62     
   8.9155799999999993E-003   1031474434679559.9     
   8.9155799999999993E-003   1136576185037721.8     
   8.9155699999999994E-003   1231516150284979.0     
   8.9155699999999994E-003   1318780973105119.2     
   8.9155599999999995E-003   1400073172877140.5     
   8.9155599999999995E-003   1476489138447980.8     
   8.9155499999999995E-003   1548788598978736.8     
   8.9155499999999995E-003   1617545062312434.0     
   8.9155499999999995E-003   1683212391979654.0     
   8.9155399999999996E-003   1746139258925421.8     
   8.9155399999999996E-003   1806620499806702.0     
   8.9155399999999996E-003   1864917051023921.2     
   8.9155299999999996E-003   1921256487245444.5     
   8.9155299999999996E-003   1975835119026424.5     
   8.9155299999999996E-003   2028821499818283.0     
   8.9155299999999996E-003   2080358996147178.0     
   8.9155199999999997E-003   2142758406199023.0     
   8.9155199999999997E-003   2215445149057447.5     
   8.9155199999999997E-003   2285815390240180.5     
   8.9155099999999998E-003   2354124934320650.0     
   8.9155099999999998E-003   2409742532281280.0     
   8.9155099999999998E-003   2453271614266508.0     
   8.9155099999999998E-003   2496085045604722.0     
   8.9154999999999998E-003   2538218620376496.5     
   8.9154999999999998E-003   2589871806182912.0     
   8.9154999999999998E-003   2650714627491745.5     
   8.9154999999999998E-003   2710243662947353.5     
   8.9154999999999998E-003   2768534408001052.5     
   8.9154899999999999E-003   2816296069410535.5     
   8.9154899999999999E-003   2853883494041158.0     
   8.9154899999999999E-003   2890994570012526.0     
   8.9154899999999999E-003   2927643488853490.0     
   8.9154899999999999E-003   2981633602929619.0     
   8.9154799999999999E-003   3034986966115080.0     
   8.9154799999999999E-003   3069968174692220.0     
   8.9154799999999999E-003   3121619391882324.0     
   8.9154799999999999E-003   3189476649122852.0     
   8.9154700000000000E-003   3256101000131895.5     
   8.9154700000000000E-003   3321601852717368.0     
   8.9154700000000000E-003   3370153804732600.5     
   8.9154700000000000E-003   3402141686595372.0     
   8.9154700000000000E-003   3433894541044041.5     
   8.9154700000000000E-003   3465419335252830.0     
   8.9154600000000001E-003   3512195593771755.5     
   8.9154600000000001E-003   3573950537546556.0     
   8.9154600000000001E-003   3634867657078195.5     
   8.9154600000000001E-003   3694955627963565.5     
   8.9154600000000001E-003   3763929409630463.5     
   8.9154500000000001E-003   3841466139825818.5     
   8.9154500000000001E-003   3917518066124577.5     
   8.9154500000000001E-003   3992131776326986.5     
   8.9154400000000002E-003   4065414051717558.0     
   8.9154400000000002E-003   4137499288860439.0     
   8.9154400000000002E-003   4208542378971454.0     
   8.9154400000000002E-003   4278712215072018.5     
   8.9154300000000002E-003   4356767095749775.0     
   8.9154300000000002E-003   4442859315596848.5     
   8.9154300000000002E-003   4528541391226776.0     
   8.9154300000000002E-003   4592825867345823.0     
   8.9154200000000003E-003   4635623613205486.0     
   8.9154200000000003E-003   4699815506088136.0     
   8.9154200000000003E-003   4785886026392932.0     
   8.9154200000000003E-003   4872516437745986.0     
   8.9154100000000003E-003   4959847670529856.0     
   8.9154100000000003E-003   5047903067435402.0     
   8.9154100000000003E-003   5136641043365301.0     
   8.9154100000000003E-003   5225968191884153.0     
   8.9154100000000003E-003   5315749953865009.0     
   8.9154000000000004E-003   5405818991904384.0     
   8.9154000000000004E-003   5495985501688707.0     
   8.9154000000000004E-003   5630801301373155.0     
   8.9153900000000005E-003   5787183910598211.0     
   8.9153900000000005E-003   5919556228066865.0     
   8.9153900000000005E-003   6050032555102346.0     
   8.9153900000000005E-003   6146503856175600.0     
   8.9153800000000005E-003   6210052971229457.0     
   8.9153800000000005E-003   6304168839636351.0     
   8.9153800000000005E-003   6427378590355939.0     
   8.9153800000000005E-003   6606897219234338.0     
   8.9153700000000006E-003   6779954018845773.0     
   8.9153700000000006E-003   6891708184316999.0     
   8.9153700000000006E-003   7000661084813524.0     
   8.9153700000000006E-003   7106916671908678.0     
   8.9153600000000006E-003   7210595934402150.0     
   8.9153600000000006E-003   7311831416720202.0     
   8.9153600000000006E-003   7410545122918902.0     
   8.9153600000000006E-003   7507420527084502.0     
   8.9153500000000007E-003   7617892891139665.0     
   8.9153500000000007E-003   7740963860607000.0     
   8.9153500000000007E-003   7919661284958399.0     
   8.9153400000000008E-003   8091813179372133.0     
   8.9153400000000008E-003   8203168019242252.0     
   8.9153400000000008E-003   8312007602662088.0     
   8.9153400000000008E-003   8418472199130649.0     
   8.9153300000000008E-003   8535505792079342.0     
   8.9153300000000008E-003   8662365716447048.0     
   8.9153300000000008E-003   8785973169198034.0     
   8.9153199999999991E-003   8906436516444045.0     
   8.9153199999999991E-003   9023834811444112.0     
   8.9153199999999991E-003   9138260168369306.0     
   8.9153199999999991E-003   9304378374956858.0     
   8.9153099999999992E-003   9475628070095452.0     
   8.9153099999999992E-003   9599858886504516.0     
   8.9152999999999993E-003   9720854110466928.0     
   8.9152999999999993E-003   9838804513987916.0     
   8.9152999999999993E-003   9953875889598440.0     
   8.9152999999999993E-003   10066231780524768.     
   8.9152899999999993E-003   10176031700132658.     
   8.9152899999999993E-003   10283433855836702.     
   8.9152899999999993E-003   10388593629190006.     
   8.9152799999999994E-003   10491654217254426.     
   8.9152799999999994E-003   10592732176807002.     
   8.9152799999999994E-003   10691931337756946.     
   8.9152799999999994E-003   10837124180286414.     
   8.9152699999999994E-003   11025384748609750.     
   8.9152699999999994E-003   11207641033761820.     
   8.9152599999999995E-003   11384346107740926.     
   8.9152599999999995E-003   11555825102354436.     
   8.9152499999999996E-003   11722309095693964.     
   8.9152499999999996E-003   11883995889359396.     
   8.9152399999999996E-003   12041230387303582.     
   8.9152399999999996E-003   12194350639628286.     
   8.9152299999999997E-003   12343625758057982.     
   8.9152299999999997E-003   12489266151230170.     
   8.9152199999999997E-003   12631467232871216.     
   8.9152199999999997E-003   12770466071443212.     
   8.9152199999999997E-003   12906516174907116.     
   8.9152099999999998E-003   13039878114577464.     
   8.9152099999999998E-003   13170815694505016.     
   8.9151999999999999E-003   13362776860664908.     
   8.9151999999999999E-003   13611791918548356.     
   8.9151899999999999E-003   13793633709440934.     
   8.9151800000000000E-003   13912356003295786.     
   8.9151800000000000E-003   14029376969517686.     
   8.9151800000000000E-003   14144758424445742.     
   8.9151700000000000E-003   14295927787554154.     
   8.9151700000000000E-003   14481309295921588.     
   8.9151600000000001E-003   14662525344719022.     
   8.9151500000000002E-003   14796042733627446.     
   8.9151500000000002E-003   14883706722805632.     
   8.9151500000000002E-003   15013277613987764.     
   8.9151400000000002E-003   15183353793659078.     
   8.9151400000000002E-003   15350159098314980.     
   8.9151300000000003E-003   15513855619071356.     
   8.9151300000000003E-003   15674673785362382.     
   8.9151200000000003E-003   15832840355374558.     
   8.9151200000000003E-003   16064767083788356.     
   8.9151100000000004E-003   16292946082783034.     
   8.9151000000000005E-003   16441914401637798.     
   8.9151000000000005E-003   16588760789800716.     
   8.9150900000000005E-003   16733537868030792.     
   8.9150900000000005E-003   16946496357400376.     
   8.9150800000000006E-003   17224318396505268.     
   8.9150700000000006E-003   17494532267804426.     
   8.9150600000000007E-003   17757130165445576.     
   8.9150500000000008E-003   17980930629380652.     
   8.9150400000000008E-003   18168207572446184.     
   8.9150299999999991E-003   18351627949671004.     
   8.9150299999999991E-003   18531364540165312.     
   8.9150199999999992E-003   18793807933443368.     
   8.9150099999999993E-003   19049954384897892.     
   8.9149999999999993E-003   19216547431965004.     
   8.9149999999999993E-003   19380375423257344.     
   8.9149899999999994E-003   19541624271746028.     
   8.9149799999999994E-003   19778492559969604.     
   8.9149699999999995E-003   20087392701382484.     
   8.9149599999999996E-003   20388710530125792.     
   8.9149499999999996E-003   20683491872710828.     
   8.9149399999999997E-003   20972508502811328.     
   8.9149299999999997E-003   21256203670804172.     
   8.9149199999999998E-003   21535035742981128.     
   8.9148999999999999E-003   21809531404344292.     
   8.9148900000000000E-003   22080020517819892.     
   8.9148800000000000E-003   22346544988341220.     
   8.9148700000000001E-003   22609161688592192.     
   8.9148600000000001E-003   22910494189636836.     
   8.9148500000000002E-003   23249168038603084.     
   8.9148400000000003E-003   23581700113697700.     
   8.9148200000000004E-003   23908279990065728.     
   8.9148100000000004E-003   24229028270026868.     
   8.9148000000000005E-003   24466222418471628.     
   8.9147900000000006E-003   24622329269249196.     
   8.9147900000000006E-003   24853508333067124.     
   8.9147800000000006E-003   25157369015181536.     
   8.9147600000000007E-003   25455721113382280.     
   8.9147500000000008E-003   25748715534496724.     
   8.9147400000000009E-003   26107223334424976.     
   8.9147299999999992E-003   26527585825430360.     
   8.9147099999999993E-003   26836121713567100.     
   8.9146999999999994E-003   27137841729395728.     
   8.9146799999999995E-003   27434626951412836.     
   8.9146799999999995E-003   27661277347805240.     
   8.9146699999999995E-003   27916500936619616.     
   8.9146599999999996E-003   28167724681288008.     
   8.9146499999999997E-003   28415123338178948.     
   8.9146399999999997E-003   28778926161149764.     
   8.9146199999999998E-003   29136063770135968.     
   8.9146099999999999E-003   29369842085018048.     
   8.9146000000000000E-003   29657706530231452.     
   8.9145800000000001E-003   29997788311414312.     
   8.9145700000000001E-003   30496651953715696.     
   8.9145400000000003E-003   30987041374849492.     
   8.9145300000000004E-003   31307917682152492.     
   8.9145100000000005E-003   31624781589535368.     
   8.9145000000000005E-003   31937789707484316.     
   8.9144900000000006E-003   32399412157301372.     
   8.9144600000000008E-003   33003711443426472.     
