   8.8779800000000006E-003   5446982414358458.0     
   8.8779800000000006E-003   5654484651143094.0     
   8.8779800000000006E-003   5853862441112573.0     
   8.8779800000000006E-003   6045732316668555.0     
   8.8779800000000006E-003   6230715330641826.0     
   8.8779800000000006E-003   6409314884024743.0     
   8.8779800000000006E-003   6581917723189827.0     
   8.8779800000000006E-003   6748889420395210.0     
   8.8779800000000006E-003   6910568718828718.0     
   8.8779800000000006E-003   7067263327211731.0     
   8.8779800000000006E-003   7219234599587404.0     
   8.8779800000000006E-003   7366711182971126.0     
   8.8779800000000006E-003   7509908027461405.0     
   8.8779700000000007E-003   7649016470926899.0     
   8.8779700000000007E-003   7784195309431245.0     
   8.8779700000000007E-003   7915607932959924.0     
   8.8779700000000007E-003   8043396847784645.0     
   8.8779700000000007E-003   8167708813458593.0     
   8.8779700000000007E-003   8288659424771438.0     
   8.8779700000000007E-003   8406369423237897.0     
   8.8779700000000007E-003   8549156913318890.0     
   8.8779700000000007E-003   8714153974073748.0     
   8.8779700000000007E-003   8872544058335312.0     
   8.8779700000000007E-003   9024507136482256.0     
   8.8779700000000007E-003   9146260474659660.0     
   8.8779700000000007E-003   9240648193694852.0     
   8.8779700000000007E-003   9332327829086096.0     
   8.8779700000000007E-003   9421307713196766.0     
   8.8779700000000007E-003   9528883960253870.0     
   8.8779700000000007E-003   9652252809137274.0     
   8.8779700000000007E-003   9769495750104678.0     
   8.8779600000000007E-003   9883015056292584.0     
   8.8779600000000007E-003   9975708721566038.0     
   8.8779600000000007E-003   10048584990007606.     
   8.8779600000000007E-003   10120406806295702.     
   8.8779600000000007E-003   10191202291299946.     
   8.8779600000000007E-003   10295437674474102.     
   8.8779600000000007E-003   10397801545244366.     
   8.8779600000000007E-003   10464841626997618.     
   8.8779600000000007E-003   10563662499999808.     
   8.8779600000000007E-003   10692692825916444.     
   8.8779600000000007E-003   10818588032233962.     
   8.8779600000000007E-003   10941530367867518.     
   8.8779600000000007E-003   11031976046951096.     
   8.8779600000000007E-003   11091369825564274.     
